YEAR,DATE,TIME,STREET1,ROAD_CLASS,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,PASSENGER,SPEEDING,REDLIGHT,ALCOHOL,DISABILITY,Record_ID,division_id,district_id
2018,2018/05/20,2307,WILSON AVE,Major Arterial,43.736342,-79.438586,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Approaching,Passenger,10 to 14,Major,False,False,True,False,False,True,True,False,False,False,14680,div5,district2
2019,2019/11/18,1830,MIDLAND AVE,Major Arterial,43.824183,-79.296489,Intersection,At Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,None,True,False,True,False,False,True,False,False,False,False,16448,div6,district2
2019,2019/11/18,1830,MIDLAND AVE,Major Arterial,43.824183,-79.296489,Intersection,At Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,None,True,False,True,False,False,True,False,False,False,False,16455,div6,district2
2019,2019/11/18,1830,MIDLAND AVE,Major Arterial,43.824183,-79.296489,Intersection,At Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,True,False,True,False,False,True,False,False,False,False,16462,div6,district2
2019,2019/11/18,1830,MIDLAND AVE,Major Arterial,43.824183,-79.296489,Intersection,At Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,5 to 9,None,True,False,True,False,False,True,False,False,False,False,16473,div6,district2
2019,2019/11/18,1830,MIDLAND AVE,Major Arterial,43.824183,-79.296489,Intersection,At Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,0 to 4,None,True,False,True,False,False,True,False,False,False,False,16479,div6,district2
2020,2020/10/11,1120,WOODBINE AVE,Major Arterial,43.673857,-79.307887,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,False,True,True,False,False,False,False,False,False,False,16055,div7,district2
2020,2020/10/11,1120,WOODBINE AVE,Major Arterial,43.673857,-79.307887,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,False,True,True,False,False,False,False,False,False,False,16056,div7,district2
2020,2020/08/30,1340,BRIMLEY RD,Collector,43.714793,-79.238925,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,None,False,True,True,False,False,False,False,False,False,False,16614,div9,district2
2020,2020/08/30,1340,BRIMLEY RD,Collector,43.714793,-79.238925,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,False,True,True,False,False,False,False,False,False,False,16623,div9,district2
2020,2020/08/09,2239,GOLDSMITH AVE,Local,43.743945,-79.305675,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Motorcycle Driver,40 to 44,Major,False,False,False,True,False,False,True,False,False,False,16903,div9,district2
2017,2017/09/22,1632,SCARLETT  RD,Minor Arterial,43.676768,-79.505992,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,Major,False,False,True,False,False,False,False,True,False,False,13050,div10,district2
2017,2017/09/22,1632,SCARLETT  RD,Minor Arterial,43.676768,-79.505992,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,60 to 64,None,False,False,True,False,False,False,False,True,False,False,13051,div10,district2
2017,2017/09/23,50,ROCKCLIFFE BLVD,Collector,43.674117,-79.488162,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,False,False,True,False,False,True,True,False,False,False,13052,div10,district2
2017,2017/09/23,50,ROCKCLIFFE BLVD,Collector,43.674117,-79.488162,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Major,False,False,True,False,False,True,True,False,False,False,13053,div10,district2
2017,2017/09/23,50,ROCKCLIFFE BLVD,Collector,43.674117,-79.488162,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Minor,False,False,True,False,False,True,True,False,False,False,13054,div10,district2
2017,2017/09/23,50,ROCKCLIFFE BLVD,Collector,43.674117,-79.488162,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,None,False,False,True,False,False,True,True,False,False,False,13055,div10,district2
2017,2017/09/23,50,ROCKCLIFFE BLVD,Collector,43.674117,-79.488162,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Minor,False,False,True,False,False,True,True,False,False,False,13056,div10,district2
2017,2017/09/23,50,ROCKCLIFFE BLVD,Collector,43.674117,-79.488162,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,15 to 19,Minimal,False,False,True,False,False,True,True,False,False,False,13057,div10,district2
2017,2017/09/23,50,ROCKCLIFFE BLVD,Collector,43.674117,-79.488162,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,20 to 24,Minimal,False,False,True,False,False,True,True,False,False,False,13058,div10,district2
2017,2017/05/05,151,116 KING ST,Local,43.706057,-79.515132,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,Passenger,25 to 29,Major,False,False,False,False,False,True,False,False,False,False,13235,div10,district2
2017,2017/03/26,254,LAWRENCE  AVE W,Major Arterial,43.700087,-79.516155,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,70 to 74,None,True,False,True,False,False,False,False,False,False,False,13255,div10,district2
2017,2017/03/26,254,LAWRENCE  AVE W,Major Arterial,43.700087,-79.516155,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,True,False,True,False,False,False,False,False,False,False,13258,div10,district2
2017,2017/08/08,555,JANE ST,Major Arterial,43.676131,-79.49567,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,Minimal,False,False,True,False,False,False,True,False,False,False,13348,div10,district2
2017,2017/08/08,555,JANE ST,Major Arterial,43.676131,-79.49567,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,55 to 59,Major,False,False,True,False,False,False,True,False,False,False,13350,div10,district2
2017,2017/06/30,1304,847 JANE ST,Collector,43.676146,-79.494518,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Cyclist,70 to 74,Fatal,False,True,True,False,False,False,False,False,False,False,13425,div10,district2
2017,2017/06/30,1304,847 JANE ST,Collector,43.676146,-79.494518,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Cyclist Collisions,Driver,60 to 64,None,False,True,True,False,False,False,False,False,False,False,13428,div10,district2
2017,2017/08/12,1917,BLACK CREEK DR,Major Arterial,43.685794,-79.481639,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,35 to 39,Major,False,False,True,True,False,False,True,False,False,False,13437,div10,district2
2017,2017/07/01,306,JANE ST,Major Arterial,43.702807,-79.503795,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,35 to 39,Major,False,False,True,True,False,True,False,False,False,False,13442,div10,district2
2017,2017/07/01,306,JANE ST,Major Arterial,43.702807,-79.503795,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,65 to 69,None,False,False,True,True,False,True,False,False,False,False,13450,div10,district2
2017,2017/08/12,1917,BLACK CREEK DR,Major Arterial,43.685794,-79.481639,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,False,False,True,True,False,False,True,False,False,False,13456,div10,district2
2017,2017/07/01,306,JANE ST,Major Arterial,43.702807,-79.503795,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,None,False,False,True,True,False,True,False,False,False,False,13464,div10,district2
2017,2017/05/15,1806,JANE ST,Major Arterial,43.677169,-79.496097,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,True,False,True,False,False,False,False,False,False,False,13670,div10,district2
2017,2017/05/15,1806,JANE ST,Major Arterial,43.677169,-79.496097,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,True,False,True,False,False,False,False,False,False,False,13687,div10,district2
2017,2017/05/16,1535,CORBETT  AVE,Local,43.671309,-79.488353,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,5 to 9,Major,True,False,True,False,False,False,False,False,False,False,13700,div10,district2
2017,2017/05/16,1535,CORBETT  AVE,Local,43.671309,-79.488353,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,None,True,False,True,False,False,False,False,False,False,False,13710,div10,district2
2017,2017/07/16,2033,1450 CASTLEFIELD AVE,Collector,43.697581,-79.466968,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Motorcycle Driver,25 to 29,Major,False,False,False,True,False,False,True,False,False,False,13855,div10,district2
2017,2017/07/16,2033,1450 CASTLEFIELD AVE,Collector,43.697581,-79.466968,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Motorcycle Driver,unknown,None,False,False,False,True,False,False,True,False,False,False,13862,div10,district2
2018,2018/08/14,1443,KNOB HILL DR,Collector,43.709212,-79.532375,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,Major,False,False,True,False,False,False,True,False,False,False,14016,div10,district2
2018,2018/08/14,1443,KNOB HILL DR,Collector,43.709212,-79.532375,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Minimal,False,False,True,False,False,False,True,False,False,False,14017,div10,district2
2018,2018/07/05,830,WESTON RD,Minor Arterial,43.701152,-79.520068,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,Minimal,True,False,True,False,False,False,False,False,False,False,14055,div10,district2
2018,2018/08/25,2300,CHURCH ST,Collector,43.703757,-79.523952,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,45 to 49,None,False,True,True,False,False,False,False,False,False,False,14073,div10,district2
2018,2018/08/25,2300,CHURCH ST,Collector,43.703757,-79.523952,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,40 to 44,Major,False,True,True,False,False,False,False,False,False,False,14074,div10,district2
2018,2018/07/05,830,WESTON RD,Minor Arterial,43.701152,-79.520068,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,True,False,True,False,False,False,False,False,False,False,14110,div10,district2
2018,2018/07/05,830,WESTON RD,Minor Arterial,43.701152,-79.520068,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,True,False,True,False,False,False,False,False,False,False,14114,div10,district2
2018,2018/03/09,1745,WESTON RD,Minor Arterial,43.696166,-79.508159,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,None,False,False,True,True,False,False,False,False,False,False,14136,div10,district2
2018,2018/06/07,2128,BLACKTHORN AVE,Local,43.674731,-79.458789,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,50 to 54,Minor,False,True,True,False,False,False,False,False,False,False,14140,div10,district2
2018,2018/06/07,2128,BLACKTHORN AVE,Local,43.674731,-79.458789,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,False,True,True,False,False,False,False,False,False,False,14141,div10,district2
2018,2018/06/14,1645,EGLINTON AVE W,Major Arterial,43.684405,-79.498782,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,25 to 29,Major,False,False,True,True,False,False,False,True,False,False,14160,div10,district2
2018,2018/06/14,1645,EGLINTON AVE W,Major Arterial,43.684405,-79.498782,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,None,False,False,True,True,False,False,False,True,False,False,14161,div10,district2
2018,2018/07/05,830,WESTON RD,Minor Arterial,43.701152,-79.520068,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,None,True,False,True,False,False,False,False,False,False,False,14230,div10,district2
2017,2017/11/08,1838,TRETHEWEY DR,Minor Arterial,43.692324,-79.477252,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,60 to 64,None,False,True,True,False,False,False,False,False,False,False,14243,div10,district2
2018,2018/03/09,1745,WESTON RD,Minor Arterial,43.696166,-79.508159,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,35 to 39,Major,False,False,True,True,False,False,False,False,False,False,14244,div10,district2
2017,2017/12/18,1735,EGLINTON AVE W,Major Arterial,43.685427,-79.495136,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,True,False,True,False,False,False,False,False,False,False,14349,div10,district2
2017,2017/12/18,1735,EGLINTON AVE W,Major Arterial,43.685427,-79.495136,Mid-Block,Non Intersection,No Control,Clear,Daylight,Wet,Fatal,Pedestrian Collisions,Driver,65 to 69,None,True,False,True,False,False,False,False,False,False,False,14350,div10,district2
2018,2018/05/05,1803,KEELE ST,Major Arterial,43.707888,-79.477847,Mid-Block,Non Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,80 to 84,Major,True,False,True,False,False,False,False,False,False,False,14395,div10,district2
2018,2018/05/05,1803,KEELE ST,Major Arterial,43.707888,-79.477847,Mid-Block,Non Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,True,False,True,False,False,False,False,False,False,False,14401,div10,district2
2018,2018/02/11,1225,JANE ST,Major Arterial,43.706576,-79.504787,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Other,Driver,55 to 59,None,False,False,False,False,False,True,False,False,False,False,14418,div10,district2
2018,2018/02/11,1225,JANE ST,Major Arterial,43.706576,-79.504787,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Other,Passenger,55 to 59,Major,False,False,False,False,False,True,False,False,False,False,14421,div10,district2
2018,2018/07/13,2121,TRETHEWEY DR,Minor Arterial,43.692324,-79.477252,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Motorcycle Driver,30 to 34,Major,False,False,True,True,False,True,False,False,False,False,14425,div10,district2
2018,2018/07/13,2121,TRETHEWEY DR,Minor Arterial,43.692324,-79.477252,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,50 to 54,None,False,False,True,True,False,True,False,False,False,False,14433,div10,district2
2018,2018/07/13,2121,TRETHEWEY DR,Minor Arterial,43.692324,-79.477252,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,10 to 14,None,False,False,True,True,False,True,False,False,False,False,14440,div10,district2
2018,2018/07/13,2121,TRETHEWEY DR,Minor Arterial,43.692324,-79.477252,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,10 to 14,Minor,False,False,True,True,False,True,False,False,False,False,14446,div10,district2
2018,2018/07/14,1457,LAWRENCE AVE W,Major Arterial,43.710231,-79.471866,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,True,False,True,False,False,False,False,False,False,False,14453,div10,district2
2018,2018/07/14,1457,LAWRENCE AVE W,Major Arterial,43.710231,-79.471866,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,True,False,True,False,False,False,False,False,False,False,14460,div10,district2
2018,2018/03/21,1720,LAWRENCE AVE W,Major Arterial,43.710231,-79.471866,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,None,False,False,True,False,False,False,False,True,False,False,14532,div10,district2
2018,2018/03/21,1720,LAWRENCE AVE W,Major Arterial,43.710231,-79.471866,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,Major,False,False,True,False,False,False,False,True,False,False,14536,div10,district2
2018,2018/02/18,1442,401 C E WESTON RD RAMP,Major Arterial,43.711795,-79.535419,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,False,False,True,False,False,True,False,True,False,False,14570,div10,district2
2018,2018/02/18,1442,401 C E WESTON RD RAMP,Major Arterial,43.711795,-79.535419,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,Minor,False,False,True,False,False,True,False,True,False,False,14584,div10,district2
2018,2018/02/18,1442,401 C E WESTON RD RAMP,Major Arterial,43.711795,-79.535419,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Major,False,False,True,False,False,True,False,True,False,False,14591,div10,district2
2018,2018/02/18,1442,401 C E WESTON RD RAMP,Major Arterial,43.711795,-79.535419,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,85 to 89,None,False,False,True,False,False,True,False,True,False,False,14597,div10,district2
2018,2018/02/18,1442,401 C E WESTON RD RAMP,Major Arterial,43.711795,-79.535419,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,80 to 84,None,False,False,True,False,False,True,False,True,False,False,14604,div10,district2
2018,2018/07/31,150,WESTON RD,Minor Arterial,43.697928,-79.510379,Mid-Block,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Unattended Vehicle,Motorcycle Driver,25 to 29,Major,False,False,False,True,False,False,True,False,False,False,14689,div10,district2
2018,2018/07/31,150,WESTON RD,Minor Arterial,43.697928,-79.510379,Mid-Block,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,None,False,False,False,True,False,False,True,False,False,False,14695,div10,district2
2018,2018/09/18,1850,KEELE ST,Major Arterial,43.683169,-79.472026,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Motorcycle Driver,40 to 44,Fatal,False,False,True,True,False,False,True,False,False,False,14831,div10,district2
2018,2018/09/18,1850,KEELE ST,Major Arterial,43.683169,-79.472026,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,Driver,50 to 54,None,False,False,True,True,False,False,True,False,False,False,14832,div10,district2
2018,2018/03/02,1435,2083 LAWRENCE AVE W,Major Arterial,43.699755,-79.517535,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,True,False,True,False,False,False,False,False,False,False,14901,div10,district2
2018,2018/02/03,1525,8 HERTFORD AVE,Local,43.6887,-79.477329,Mid-Block,Non Intersection,No Control,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Other,unknown,None,False,True,False,False,False,False,False,False,False,False,14906,div10,district2
2018,2018/03/02,1435,2083 LAWRENCE AVE W,Major Arterial,43.699755,-79.517535,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,None,True,False,True,False,False,False,False,False,False,False,14909,div10,district2
2018,2018/02/03,1525,8 HERTFORD AVE,Local,43.6887,-79.477329,Mid-Block,Non Intersection,No Control,Clear,"Daylight, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,False,True,False,False,False,False,False,False,False,False,14913,div10,district2
2017,2017/11/08,1604,OAK  ST,Major Arterial,43.707713,-79.53358,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,True,False,True,False,False,False,False,False,False,False,14922,div10,district2
2017,2017/11/08,1604,OAK  ST,Major Arterial,43.707713,-79.53358,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,None,True,False,True,False,False,False,False,False,False,False,14932,div10,district2
2017,2017/11/08,1838,TRETHEWEY DR,Minor Arterial,43.692324,-79.477252,Intersection,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,False,True,True,False,False,False,False,False,False,False,14937,div10,district2
2019,2019/06/01,45,BLACK CREEK DR,Major Arterial,43.704878,-79.494052,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,Major,False,False,True,False,False,False,True,False,True,False,15011,div10,district2
2019,2019/09/04,2307,WESTON RD,Major Arterial,43.681536,-79.476711,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,None,False,False,False,True,False,False,False,False,False,False,15017,div10,district2
2019,2019/09/04,2307,WESTON RD,Major Arterial,43.681536,-79.476711,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,40 to 44,Major,False,False,False,True,False,False,False,False,False,False,15018,div10,district2
2019,2019/06/01,45,BLACK CREEK DR,Major Arterial,43.704878,-79.494052,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,55 to 59,None,False,False,True,False,False,False,True,False,True,False,15116,div10,district2
2019,2019/08/03,1435,LAWRENCE AVE W,Major Arterial,43.707465,-79.482394,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,25 to 29,Major,False,False,False,True,False,False,False,False,False,False,15124,div10,district2
2019,2019/07/03,920,LAWRENCE AVE W,Major Arterial,43.708586,-79.478023,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,Minimal,True,False,True,False,False,False,False,False,False,False,15125,div10,district2
2019,2019/07/03,920,LAWRENCE AVE W,Major Arterial,43.708586,-79.478023,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,True,False,True,False,False,False,False,False,False,False,15133,div10,district2
2018,2018/11/30,1440,KEELE ST,Major Arterial,43.685759,-79.473171,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,None,False,False,True,False,False,False,False,False,False,False,15138,div10,district2
2018,2018/09/28,1018,1277 JANE ST,Major Arterial,43.691409,-79.500911,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,None,True,False,True,False,False,False,False,False,False,False,15140,div10,district2
2018,2018/11/30,1440,KEELE ST,Major Arterial,43.685759,-79.473171,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,30 to 34,Major,False,False,True,False,False,False,False,False,False,False,15144,div10,district2
2018,2018/09/28,1018,1277 JANE ST,Major Arterial,43.691409,-79.500911,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,True,False,True,False,False,False,False,False,False,False,15147,div10,district2
2018,2018/11/30,1720,EGLINTON AVE W,Major Arterial,43.684405,-79.498782,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,None,False,False,True,False,False,True,False,False,False,False,15162,div10,district2
2018,2018/11/30,1720,EGLINTON AVE W,Major Arterial,43.684405,-79.498782,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Non-Fatal Injury,Turning Movement,Driver,80 to 84,Minor,False,False,True,False,False,True,False,False,False,False,15179,div10,district2
2019,2019/07/07,612,ROCKWELL AVE,Collector,43.676566,-79.463863,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,25 to 29,Major,False,False,True,False,False,False,True,False,False,False,15196,div10,district2
2018,2018/11/30,1720,EGLINTON AVE W,Major Arterial,43.684405,-79.498782,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Non-Fatal Injury,Turning Movement,Passenger,40 to 44,None,False,False,True,False,False,True,False,False,False,False,15197,div10,district2
2018,2018/11/30,1720,EGLINTON AVE W,Major Arterial,43.684405,-79.498782,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Non-Fatal Injury,Turning Movement,Passenger,0 to 4,None,False,False,True,False,False,True,False,False,False,False,15202,div10,district2
2018,2018/11/30,1720,EGLINTON AVE W,Major Arterial,43.684405,-79.498782,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Non-Fatal Injury,Turning Movement,Passenger,75 to 79,Major,False,False,True,False,False,True,False,False,False,False,15207,div10,district2
2019,2019/07/08,1040,BLACK CREEK DR,Major Arterial,43.704878,-79.494052,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Truck Driver,40 to 44,None,False,False,False,True,True,True,False,False,False,False,15251,div10,district2
2019,2019/07/08,1040,BLACK CREEK DR,Major Arterial,43.704878,-79.494052,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,50 to 54,Major,False,False,False,True,True,True,False,False,False,False,15255,div10,district2
